pair,htf_timeframe,direction,entry_type,pivot_time,valid_time,gap_touch_time,entry_time,exit_time,duration_days,pivot_price,extreme_price,near_price,gap_pips,wick_diff_pips,wick_diff_pct,total_refinements,priority_refinement_tf,entry_price,sl_price,tp_price,exit_price,final_rr,sl_distance_pips,tp_distance_pips,exit_type,pnl_pips,pnl_r,win_loss,mfe_pips,mae_pips,lots
EURAUD,M,bullish,direct_touch,2010-09-30 21:00:00,2010-10-31 21:00:00,2010-11-01 12:00:00,2010-11-08 16:00:00,2010-12-20 15:00:00,41.958333333333336,1.40975,1.36575,1.40433,439.99999999999994,385.8000000000006,87.68181818181831,28,W,1.37445,1.321583333333333,1.45375,1.321583333333333,1.5,528.6666666666683,793.0000000000015,sl,-528.6666666666683,-1.0,loss,189.70000000000152,553.9999999999989,0.18915510718789347
GBPAUD,M,bullish,direct_touch,2010-09-30 21:00:00,2010-10-31 21:00:00,2010-11-01 01:00:00,2010-11-09 16:00:00,2010-12-28 09:00:00,48.708333333333336,1.62485,1.57654,1.62015,483.09999999999997,436.0999999999992,90.27116539018822,8,W,1.58574,1.5274599999999998,1.67316,1.5274599999999998,1.5,582.8000000000011,874.2000000000005,sl,-582.8000000000011,-1.0,loss,565.7,594.3999999999993,0.1715854495538775
GBPJPY,M,bearish,direct_touch,2010-09-30 21:00:00,2010-10-31 21:00:00,2010-11-03 14:00:00,2010-11-16 10:00:00,2010-12-23 08:00:00,36.916666666666664,131.255,135.045,133.025,379.0,201.99999999999818,53.29815303430031,11,W,133.76,137.95666666666665,127.46499999999999,127.46499999999999,1.5,419.66666666666583,629.5000000000001,tp,629.5000000000001,1.5000000000000033,win,630.9999999999987,45.60000000000173,0.0023828435266084243
GBPCAD,M,bullish,direct_touch,2010-09-30 21:00:00,2010-10-31 21:00:00,2010-11-02 10:00:00,2010-11-30 12:00:00,2011-01-03 14:00:00,34.083333333333336,1.61735,1.5794,1.58375,379.49999999999994,43.50000000000076,11.462450592885578,6,W,1.58165,1.53255,1.6553,1.53255,1.5,490.9999999999992,736.4999999999999,sl,-490.9999999999992,-1.0,loss,211.5,500.3000000000002,0.20366598778004108
CADJPY,M,bearish,direct_touch,2010-09-30 21:00:00,2010-10-31 21:00:00,2010-11-05 12:00:00,2010-12-02 12:00:00,2011-03-16 21:00:00,104.375,81.14,83.72,82.32,258.0,140.00000000000057,54.263565891473085,16,W,83.345,86.535,78.56,78.56,1.5,318.9999999999998,478.49999999999966,tp,478.49999999999966,1.5,win,604.9999999999997,226.0000000000005,0.003134796238244516
AUDNZD,M,bearish,direct_touch,2010-09-30 21:00:00,2010-10-31 21:00:00,2010-12-09 03:00:00,2010-12-09 14:00:00,2010-12-14 03:00:00,4.541666666666667,1.3166,1.3218,1.31785,51.99999999999999,39.5000000000012,75.96153846154078,2,H4,1.32129,1.3278833333333335,1.3114,1.3278833333333335,1.5,65.9333333333345,98.90000000000175,sl,-65.9333333333345,-1.0,loss,98.8000000000011,73.49999999999967,1.5166835187057366
EURCHF,M,bullish,direct_touch,2010-08-31 21:00:00,2010-09-30 21:00:00,2010-12-14 14:00:00,2010-12-15 09:00:00,2010-12-20 15:00:00,5.25,1.2869,1.2765,1.2851,103.99999999999999,85.9999999999994,82.69230769230714,4,H4,1.27815,1.2653833333333333,1.2973,1.2653833333333333,1.5,127.66666666666592,191.5,sl,-127.66666666666592,-1.0,loss,87.40000000000191,143.899999999999,0.7832898172323806
AUDCAD,M,bearish,direct_touch,2010-10-31 21:00:00,2010-11-30 22:00:00,2010-12-13 18:00:00,2010-12-23 09:00:00,2011-01-07 12:00:00,15.125,1.00271,1.02047,1.01555,177.6,49.20000000000035,27.702702702702904,10,W,1.01807,1.0401500000000001,0.98495,0.98495,1.5,220.80000000000098,331.2000000000004,tp,331.2000000000004,1.4999999999999951,win,337.10000000000014,24.100000000000232,0.45289855072463564
GBPJPY,M,bullish,direct_touch,2010-10-31 21:00:00,2010-11-30 22:00:00,2010-12-22 14:00:00,2010-12-28 09:00:00,2011-01-13 14:00:00,16.208333333333332,128.801,126.446,128.686,235.5,224.0000000000009,95.11677282377958,6,W,126.817,123.92433333333334,131.15599999999998,131.15599999999998,1.5,289.2666666666656,433.89999999999844,tp,433.89999999999844,1.5,win,460.10000000000133,132.3999999999998,0.0034570177460244416
USDCAD,M,bullish,direct_touch,2010-10-31 21:00:00,2010-11-30 22:00:00,2010-12-01 12:00:00,2010-12-28 14:00:00,2011-03-01 10:00:00,62.833333333333336,1.01878,0.99776,0.998,210.2,2.4000000000001798,1.1417697431018934,0,wick_diff,0.998,0.9701333333333333,1.0398,0.9701333333333333,1.5,278.666666666667,418.00000000000057,sl,-278.666666666667,-1.0,loss,77.70000000000054,281.3999999999994,0.35885167464114787
AUDUSD,M,bearish,direct_touch,2010-11-01 00:00:00,2010-11-30 22:00:00,2010-12-03 14:00:00,2010-12-29 18:00:00,2011-04-20 02:00:00,111.33333333333333,0.98648,1.01778,1.0003,313.0,174.7999999999994,55.84664536741195,7,W,1.01728,1.0586799999999998,0.95518,1.0586799999999998,1.5,413.9999999999988,620.9999999999993,sl,-413.9999999999988,-1.0,loss,469.29999999999916,422.5000000000012,0.24154589371980748
CADJPY,M,bearish,direct_touch,2010-11-30 22:00:00,2011-01-02 22:00:00,2011-01-03 00:00:00,2011-01-05 15:00:00,2011-03-16 21:00:00,70.25,81.516,84.187,83.122,267.09999999999997,106.49999999999977,39.872706851366445,15,W,83.667,86.88166666666667,78.845,78.845,1.5,321.4666666666673,482.2000000000003,tp,482.2000000000003,1.4999999999999978,win,637.1999999999999,193.80000000000024,0.003110742430526746
EURCAD,M,bullish,direct_touch,2010-11-30 22:00:00,2011-01-02 22:00:00,2011-01-03 00:00:00,2011-01-05 15:00:00,2011-01-09 22:00:00,4.291666666666667,1.33145,1.30881,1.32581,226.4,169.99999999999903,75.08833922261442,7,D,1.30916,1.2792066666666668,1.35409,1.2792066666666668,1.5,299.53333333333273,449.2999999999991,sl,-299.53333333333273,-1.0,loss,28.799999999999937,320.2000000000016,0.3338526596928562
