pair,htf_timeframe,direction,entry_type,pivot_time,valid_time,gap_touch_time,entry_time,exit_time,duration_days,pivot_price,extreme_price,near_price,gap_pips,wick_diff_pips,wick_diff_pct,total_refinements,priority_refinement_tf,entry_price,sl_price,tp_price,exit_price,final_rr,sl_distance_pips,tp_distance_pips,exit_type,pnl_pips,pnl_r,win_loss,mfe_pips,mae_pips,lots
EURNZD,W,bullish,direct_touch,2010-07-26 21:00:00,2010-08-02 21:00:00,2010-09-07 03:00:00,2010-09-07 15:00:00,2010-09-09 08:00:00,1.7083333333333333,1.76995,1.76125,1.76145,86.99999999999999,1.9999999999997795,2.298850574712391,1,3D,1.76145,1.7499833333333334,1.7786499999999998,1.7499833333333334,1.5,114.66666666666514,171.9999999999988,sl,-114.66666666666514,-1.0,loss,116.00000000000054,130.9999999999989,0.8720930232558256
CADCHF,W,bullish,direct_touch,2010-08-30 21:00:00,2010-09-06 21:00:00,2010-09-07 12:00:00,2010-09-08 08:00:00,2010-09-10 01:00:00,1.7083333333333333,0.968,0.95025,0.9617,177.49999999999997,114.4999999999996,64.50704225352091,4,D,0.95945,0.9419166666666668,0.98575,0.98575,1.5,175.3333333333329,262.9999999999999,tp,262.9999999999999,1.500000000000003,win,299.3000000000001,0.99999999999989,0.5703422053231954
GBPNZD,W,bullish,direct_touch,2010-07-26 21:00:00,2010-08-02 21:00:00,2010-09-10 14:00:00,2010-09-12 21:00:00,2010-09-15 09:00:00,2.5,2.1103,2.0981,2.09875,122.0,6.499999999998174,5.327868852457519,1,3D,2.09875,2.0829166666666663,2.1225,2.1225,1.5,158.33333333333587,237.5000000000016,tp,237.5000000000016,1.499999999999986,win,241.0000000000023,20.699999999997942,0.6315789473684109
GBPJPY,W,bullish,direct_touch,2010-05-24 21:00:00,2010-05-31 21:00:00,2010-08-24 07:00:00,2010-09-14 06:00:00,2010-09-15 14:00:00,1.3333333333333333,130.23,126.72,127.625,350.99999999999994,90.50000000000011,25.78347578347582,1,H4,127.85,123.92333333333332,133.73999999999998,133.73999999999998,1.5,392.66666666666623,588.9999999999986,tp,588.9999999999986,1.4999999999999982,win,606.0000000000002,20.999999999999375,0.0025466893039049
EURJPY,W,bearish,direct_touch,2010-09-06 21:00:00,2010-09-13 21:00:00,2010-09-15 01:00:00,2010-09-15 01:00:00,2010-09-15 02:00:00,0.0416666666666666,108.39,109.54,108.45,115.0,109.00000000000034,94.78260869565248,4,H4,108.615,109.655,107.24,109.655,1.3221153846153766,104.00000000000064,137.5,sl,-104.00000000000064,-1.0,loss,88.49999999999909,106.5000000000012,0.0096153846153845
EURUSD,W,bearish,direct_touch,2010-08-09 21:00:00,2010-08-16 21:00:00,2010-09-21 18:00:00,2010-09-22 00:00:00,2010-09-22 13:00:00,0.5416666666666666,1.32189,1.33333,1.32331,114.4,100.19999999999918,87.58741258741186,4,H4,1.3301,1.3432,1.31045,1.3432,1.5,130.9999999999989,196.49999999999943,sl,-130.9999999999989,-1.0,loss,36.000000000000476,137.69999999999837,0.7633587786259606
EURGBP,W,bearish,direct_touch,2010-07-19 21:00:00,2010-07-26 21:00:00,2010-09-22 00:00:00,2010-09-22 09:00:00,2010-09-28 15:00:00,6.25,0.84965,0.85315,0.8531,35.0,0.4999999999999449,1.4285714285712712,3,D,0.8531,0.8591,0.8461500000000001,0.8591,1.1583333333333157,60.00000000000005,69.499999999999,sl,-60.00000000000005,-1.0,loss,64.9999999999995,62.49999999999977,1.6666666666666654
NZDCAD,W,bearish,direct_touch,2010-09-13 21:00:00,2010-09-20 21:00:00,2010-09-21 20:00:00,2010-09-22 12:00:00,2010-09-24 12:00:00,2.0,0.75395,0.7576,0.75675,36.5,8.500000000000174,23.287671232877187,1,H4,0.75705,0.76305,0.7503,0.7503,1.1250000000000049,60.00000000000005,67.50000000000034,tp,67.50000000000034,1.1250000000000049,win,72.49999999999979,46.00000000000048,1.6666666666666654
GBPCHF,W,bullish,direct_touch,2010-09-13 21:00:00,2010-09-20 21:00:00,2010-09-21 10:00:00,2010-09-22 14:00:00,2010-10-07 07:00:00,14.708333333333334,1.55405,1.53755,1.5425,165.0,49.5000000000001,30.00000000000006,1,H1,1.54175,1.52255,1.57055,1.52255,1.5,191.99999999999883,287.9999999999994,sl,-191.99999999999883,-1.0,loss,241.99999999999997,226.9999999999994,0.5208333333333365
EURJPY,W,bearish,direct_touch,2010-08-02 21:00:00,2010-08-09 21:00:00,2010-09-28 19:00:00,2010-09-29 00:00:00,2010-09-30 05:00:00,1.2083333333333333,113.99,114.735,114.14,74.5,59.499999999999886,79.86577181208038,5,D,114.14,114.8095,113.245,113.245,1.3368185212845574,66.94999999999993,89.50000000000102,tp,89.50000000000102,1.3368185212845574,win,103.49999999999966,7.999999999999829,0.0149365197908887
