pair,htf_timeframe,direction,entry_type,pivot_time,valid_time,gap_touch_time,entry_time,exit_time,duration_days,pivot_price,extreme_price,near_price,gap_pips,wick_diff_pips,wick_diff_pct,total_refinements,priority_refinement_tf,entry_price,sl_price,tp_price,exit_price,final_rr,sl_distance_pips,tp_distance_pips,exit_type,pnl_pips,pnl_r,win_loss,mfe_pips,mae_pips,lots
AUDJPY,3D,bearish,direct_touch,2010-03-07 22:00:00,2010-03-09 00:00:00,2010-03-09 17:00:00,2010-03-09 23:00:00,2010-03-10 14:00:00,0.625,82.15,82.535,82.31,38.5,22.49999999999943,58.44155844155696,2,H4,82.49,83.08999999999999,81.765,83.08999999999999,1.2083333333333353,59.99999999999943,72.49999999999943,sl,-59.99999999999943,-1.0,loss,32.99999999999983,69.50000000000074,0.0166666666666668
EURGBP,3D,bearish,direct_touch,2010-03-03 00:00:00,2010-03-07 22:00:00,2010-03-08 16:00:00,2010-03-10 07:00:00,2010-03-17 09:00:00,7.083333333333333,0.90645,0.91495,0.9099,85.0,50.499999999999986,59.411764705882334,1,D,0.9099,0.9178666666666668,0.89795,0.89795,1.5,79.66666666666677,119.50000000000016,tp,119.50000000000016,1.5,win,121.0,33.99999999999959,1.255230125523011
GBPCHF,3D,bullish,direct_touch,2010-03-03 00:00:00,2010-03-07 22:00:00,2010-03-08 15:00:00,2010-03-10 07:00:00,2010-03-15 11:00:00,5.166666666666667,1.6139,1.5989,1.60735,150.0,84.50000000000068,56.33333333333379,1,D,1.60735,1.5929833333333336,1.6288999999999998,1.5929833333333336,1.5,143.66666666666416,215.49999999999736,sl,-143.66666666666416,-1.0,loss,45.999999999999375,158.00000000000034,0.6960556844547685
CADJPY,3D,bearish,direct_touch,2010-03-07 22:00:00,2010-03-09 00:00:00,2010-03-10 09:00:00,2010-03-10 14:00:00,2010-03-11 14:00:00,1.0,87.94,88.285,88.215,34.5,6.999999999999318,20.28985507246179,1,H1,88.245,88.845,87.595,87.595,1.083333333333353,59.99999999999943,65.00000000000057,tp,65.00000000000057,1.083333333333353,win,69.50000000000074,47.49999999999943,0.0166666666666668
EURJPY,3D,bearish,direct_touch,2010-03-07 22:00:00,2010-03-09 00:00:00,2010-03-10 14:00:00,2010-03-10 14:00:00,2010-03-12 08:00:00,1.75,123.295,123.895,123.325,60.0,56.99999999999932,94.99999999999886,1,H1,123.625,124.245,122.695,124.245,1.5,61.999999999999034,92.99999999999926,sl,-61.999999999999034,-1.0,loss,61.49999999999949,68.50000000000023,0.0161290322580647
EURJPY,3D,bearish,direct_touch,2010-02-22 00:00:00,2010-02-25 00:00:00,2010-03-12 13:00:00,2010-03-12 13:00:00,2010-03-12 16:00:00,0.125,124.88,125.235,124.885,35.5,34.99999999999943,98.59154929577304,1,H1,125.13,125.73,124.525,124.525,1.0083333333333495,59.99999999999943,60.5000000000004,tp,60.5000000000004,1.0083333333333495,win,82.49999999999886,7.000000000000739,0.0166666666666668
EURGBP,3D,bearish,direct_touch,2010-03-12 00:00:00,2010-03-15 00:00:00,2010-03-15 08:00:00,2010-03-15 11:00:00,2010-03-16 18:00:00,1.2916666666666667,0.90825,0.9133,0.91105,50.49999999999999,22.49999999999974,44.55445544554404,6,H4,0.91265,0.91895,0.9032,0.9032,1.5,62.99999999999972,94.49999999999956,tp,94.49999999999956,1.4999999999999998,win,100.99999999999996,3.00000000000078,1.5873015873015943
GBPCAD,3D,bullish,direct_touch,2010-03-12 00:00:00,2010-03-15 00:00:00,2010-03-15 00:00:00,2010-03-16 07:00:00,2010-04-16 14:00:00,31.291666666666668,1.54202,1.5271,1.53682,149.2,97.20000000000172,65.14745308311109,4,H4,1.529,1.5103733333333331,1.55694,1.55694,1.5,186.2666666666679,279.4000000000008,tp,279.4000000000008,1.4999999999999942,win,309.3000000000012,174.9999999999985,0.536864710093053
EURAUD,3D,bullish,direct_touch,2010-03-12 00:00:00,2010-03-15 00:00:00,2010-03-16 06:00:00,2010-03-17 13:00:00,2010-03-18 21:00:00,1.3333333333333333,1.4945,1.4807,1.49315,138.0,124.50000000000072,90.21739130434835,8,H4,1.4893,1.4766333333333337,1.5083,1.4766333333333337,1.5,126.66666666666605,189.99999999999903,sl,-126.66666666666605,-1.0,loss,21.499999999998742,134.4999999999996,0.7894736842105303
EURNZD,3D,bullish,direct_touch,2010-03-09 00:00:00,2010-03-12 00:01:00,2010-03-16 00:00:00,2010-03-17 13:00:00,2010-03-25 08:00:00,7.791666666666667,1.94625,1.91985,1.94338,264.0,235.3000000000005,89.12878787878807,5,H4,1.92075,1.88615,1.97265,1.88615,1.5,345.9999999999996,519.0000000000006,sl,-345.9999999999996,-1.0,loss,75.49999999999945,345.9999999999996,0.2890173410404627
